ID;NAME;EVA_ID
SKAZ;Kanzem;8003173
RKPD;Kapellen-Drusweiler;8003175
KKAW;Kapellen-Wevelinghoven;8003174
LKPB;Kapen Biosphärenreservat;8070260
RKPP;Kappelrodeck;8007004
RKPO;Kappelrodeck Ost;8077004
RKPW;Kapsweyer;8007859
WKAB;Karlsburg;8011991
RKF;Karlsdorf;8003181
WKH;Karlshagen;8011992
RKAB;Karlsruhe Albtalbf;8079045
RKV;Karlsruhe Bahnhofsvorplatz;8079041
RKDT;Karlsruhe Durlacher Tor;8079125
RKEF;Karlsruhe Entenfang;8079126
RK;Karlsruhe Hbf;8000191
RKMAK;Karlsruhe Marktplatz (Kaiserstraße);8079035
RKMT;Karlsruhe Mühlburger Tor;8079144
RKW;Karlsruhe West;8003183
RKDU;Karlsruhe-Durlach;8003184
RKHA;Karlsruhe-Hagsfeld;8003185
RKSR;Karlsruhe-Kniel. Rheinbergstr.;8079128
RKIN;Karlsruhe-Knielingen;8003186
RKMG;Karlsruhe-Mühlburg;8003187
RKNEK;Karlsruhe-Neureut Kirchfeld;8079047
NKA;Karlstadt(Main);8003189
MKH;Karpfham;8003191
UKF B;Karsdorf;8011993
WKT;Karstädt;8011994
SKU;Karthaus;8000402
KKBA;Kasbach;8070019
KKBB;Kasbach Brauerei Steffens;8070021
FK;Kassel Hbf;8000193
FKKVG;Kassel Hbf (tief);8098193
FKH;Kassel-Harleshausen;8003196
FKJK;Kassel-Jungfernkopf;8003197
FKKD;Kassel-Kirchditmold;8003198
FKOZ;Kassel-Oberzwehren;8003199
FKW;Kassel-Wilhelmshöhe;8003200
MKAT;Kastl(Oberbay);8003205
AKAD;Katharinenheerd;8003207
AKTO;Kating;8003208
HKAT;Katlenburg;8003209
SKTS;Kattenes;8003211
EKV;Kattenvenne;8003212
FKFT;Katzenfurt;8003213
UKH;Katzhütte;8011999
NKG;Katzwang;8003214
SKW;Katzweiler;8003215
FKAU;Kaub;8003216
MKFB;Kaufbeuren;8000194
MKFG;Kaufering;8000195
UKL;Kaulsdorf(Saale);8012000
WKV;Kavelstorf(Kr Rostock);8012002
RKL;Kehl;8003218
TKEH;Kehlen;8003220
AKI;Keitum;8003222
FKE;Kelkheim;8007161
FKHO;Kelkheim-Hornau;8007162
FKEM;Kelkheim-Münster;8007160
MKMZ;Kellmünz;8003227
FKCH;Kelsterbach;8003228
NKNN;Kemnath-Neustadt;8003229
KKEM;Kempen(Niederrhein);8000409
MKP;Kempten(Allgäu)Hbf;8000197
MKPO;Kempten(Allgäu)Ost;8003230
DKAU;Kemtau;8012004
SKEN;Kennelgarten;8003232
WKEN;Kenz;8012005
RKN;Kenzingen;8003233
FKB;Kerkerbach;8003235
BKE;Kerkwitz;8012006
NKCH;Kersbach;8003238
FKES;Kestert;8003241
EKG;Kettwig;8000198
EKGS;Kettwig Stausee;8003245
KKEV;Kevelaer;8003247
TKBI;Kiebingen;8003248
UKIE;Kiebitzhöhe;8012007
MKI;Kiefersfelden;8003249
AK;Kiel Hbf;8000199
AKSL;Kiel Schulen am Langsee;8003251
AKE;Kiel-Elmschenhagen;8003477
AKH;Kiel-Hassee CITTI-PARK;8003474
AKRU;Kiel-Russee;8003253
KKIE;Kierberg;8003252
TKLR;Killer;8007224
MKIG;Kinding(Altmühltal);8003256
SKIB;Kindsbach;8003257
FKGS;Kirch Göns;8003262
MKAG;Kirchanschöring;8003263
TKIM;Kirchberg(Murr);8003266
HKDF;Kirchdorf(Deister);8003267
NKIR;Kirchehrenbach;8003268
EKIR;Kirchen;8000427
NKL;Kirchenlaibach;8000201
NKO;Kirchenlamitz Ost;8003270
TKI;Kirchentellinsfurt;8003272
FKIH;Kirchhain(Bz Kassel);8000435
HKHW;Kirchhammelwarden;8003276
TKM;Kirchheim(Neckar);8003278
TKT;Kirchheim(Teck);8003280
TKTO;Kirchheim(Teck)-Ötlingen;8003282
TKTS;Kirchheim(Teck)Süd;8003283
TKU;Kirchheim(Unterfr);8003284
RKH;Kirchheim(Weinstr);8003285
FKIR;Kirchheimbolanden;8000652
HKHN;Kirchhorsten;8003286
EKHU;Kirchhundem;8003287
WKJ;Kirch-Jesar;8012009
HKLG;Kirchlengern;8003288
LKIM;Kirchmöser;8012011
UKI;Kirchscheidungen;8012012
MKO H;Kirchseeon;8003290
MKW;Kirchweidach;8084066
HKI;Kirchweyhe;8003292
RKZ;Kirchzarten;8003293
SKI;Kirkel;8003294
SKR;Kirn;8003295
RKBG;Kirnbach-Grün;8007104
SKRS;Kirnsulzbach;8003298
RKBV;Kirschbaumwasen;8003289
MKIS;Kissing;8003299
TKG;Kißlegg;8000203
NKN;Kitzingen;8000479
LKD H;Kläden(Stendal);8012014
DNK K;Klaffenbach Hp;8017421
MKLA;Klais;8003302
BKLD;Klandorf;8012015
AKX;Klanxbüll;8003303
BKDF;Klasdorf Glashütte;8012016
AKC;Klecken;8003309
WKB;Klein Bünzow;8012021
FKGE;Klein Gerau;8003313
FKWO;Klein Winternheim-Ober Olm;8003316
MKHN;Kleinberghofen;8003317
KKLE;Kleinenbroich;8003321
HKSI;Kleinensiel;8003323
DKFR;Kleinforst Rosensee;8017344
UKFA;Kleinfurra;8012033
NKGM;Kleingemünden;8003329
NKLH;Kleinheubach;8003324
UKJ;Kleinjena;8012034
RKES;Kleinkems;8003325
MKKZ;Kleinkötz;8003326
FKO;Kleinostheim;8003314
DKRD;Kleinröhrsdorf;8012036
DKMA;Kleinschirma;8012037
RKBA;Kleinsteinbach;8003331
NKT;Kleinwallstadt;8003334
KKLV;Kleve;8000205
LKK;Klieken;8012040
BKG;Klinge;8012043
NKM;Klingenberg(Main);8003337
DKC;Klingenberg-Colmnitz;8012044
NKNB;Klingenbrunn;8003338
DKN;Klingenthal;8012045
HBKM;Klinikum Bremen-Nord;8007893
LKLM;Klitschmar;8012046
TBR;Kloster Bronnbach;8001193
KKLM;Kloster Marienthal;8003340
HKOE;Kloster Oesede;8004627
DKLB;Klosterbuch;8012053
BKLF;Klosterfelde;8012054
MKLF;Klosterlechfeld;8003342
LKM;Klostermansfeld;8010191
RKLB;Klosterreichenbach;8003343
SKT;Klotten;8003344
LKNF;Knautnaundorf;8012059
HKNE;Knesebeck;8003348
TKNK;Knittlingen-Kleinvillars;8003332
RKG;Knöringen-Essingen;8003349
SKG;Kobern-Gondorf;8003350
KKO;Koblenz Hbf;8000206
KKSM;Koblenz Stadtmitte;8003341
KKOE;Koblenz-Ehrenbreitstein;8003351
SGS;Koblenz-Güls;8002454
KKOL;Koblenz-Lützel;8003352
SKOW;Koblenz-Moselweiß;8003354
MKCH;Kochel;8003355
BKOD;Kodersdorf;8012061
NKI;Köditz;8003356
NKOE;Köfering;8003357
KKOS;Kohlscheid;8003395
TKOS;Kohlstetten;8070458
MKMR;Kolbermoor;8003397
BKOW;Kolkwitz;8012083
BKOS;Kolkwitz Süd;8012084
UKOE;Kölleda;8012064
RKLR;Kollmarsreute;8003398
RKNA;Kollnau;8003399
KBP;Köln Airport-Businesspark;8003370
KKFS;Köln Frankfurter Straße;8003358
KKP;Köln Geldernstr./Parkgürtel;8003360
KKHR;Köln Hansaring;8003392
KK;Köln Hbf;8000207
KKDZ;Köln Messe/Deutz;8003368
KKDZB;Köln Messe/Deutz Gl. 9-10;8083368
KKDT;Köln Messe/Deutz Gl.11-12;8073368
KSTP;Köln Steinstraße;8003379
KKS;Köln Süd;8003361
KKTR;Köln Trimbornstr;8003320
KKV;Köln Volkhovener Weg;8003362
KKW;Köln West;8003363
KFKB;Köln/Bonn Flughafen;8003330
KKBL;Köln-Blumenberg;8079140
KKBH;Köln-Buchforst;8003364
KKC;Köln-Chorweiler;8003365
KKCN;Köln-Chorweiler Nord;8003366
KKDB;Köln-Dellbrück;8003367
KKER;Köln-Ehrenfeld;8000208
KKH;Köln-Holweide;8003369
KKL;Köln-Longerich;8003371
KKM;Köln-Mülheim;8000209
KKMT;Köln-Müngersdorf Technologiepark;8003375
KKN;Köln-Nippes;8003372
KKSH;Köln-Stammheim;8003310
KKWW;Köln-Weiden West;8003383
KKWO;Köln-Worringen;8003373
WKP;Kölpinsee;8012065
RKOE;Köndringen;8003374
BKW;Königs Wusterhausen;8010193
TKB;Königsbach(Baden);8003376
LKB;Königsborn;8012066
TKS;Königsbronn;8003378
DKB;Königsbrück;8012067
RKHS;Königschaffhausen;8007286
TKF;Königshofen(Baden);8003381
FKHN;Königshofen(Kahl);8007281
HKOL;Königslutter;8003382
EKSO;Königsstollen;8003385
DKOH;Königstein(Sächs Schw);8012072
FKOE;Königstein(Taunus);8007164
KKOW;Königswinter;8003386
KKOWF;Königswinter Fähre;8070029
KKOWA;Königswinter, Clem.-August-Str.;8070074
UKZ;Könitz(Thür);8012075
LKO;Könnern;8010194
RKO;Konstanz;8003400
RKOF;Konstanz-Fürstenberg;8003404
RKOP;Konstanz-Petershausen;8003401
RKOW;Konstanz-Wollmatingen;8003416
SKZ;Konz;8003402
SKZM;Konz Mitte;8003403
FKP;Köppern;8007849
FKOB;Korbach;8000210
FKBS;Korbach Süd;8003406
SKDL;Kordel;8003407
RKOR;Kork;8003408
FKRL;Körle;8003388
TKO;Korntal;8003409
TKO G;Korntal Gymnasium;8007855
TKH;Kornwestheim Pbf;8003411
KKOI;Korschenbroich;8003412
WKO;Koserow;8012086
LK;Köthen;8010195
NKMG;Kothmaißling;8003413
KKOH;Kottenheim;8003415
DKTW;Köttewitz;8012079
LKTU;Kötzschau;8012080
SKV;Kövenig;8003394
UKR;Kraftsdorf;8012088
BFIK;Kraftwerk Finkenheerd;8012089
EKRG;Kraghammer;8003420
UKD;Kranichfeld;8012092
WKG;Kratzeburg;8012093
KNKR;Krauthausen;8007816
EKRD;Kredenbach;8003424
KKR;Krefeld Hbf;8000211
KHB;Krefeld-Hohenbudberg Chempark;8002941
KKRL;Krefeld-Linn;8003426
KKRO;Krefeld-Oppum;8000212
KKRX;Krefeld-Uerdingen;8003427
HK;Kreiensen;8000213
SKRB;Kreimbach-Kaulbach;8003429
BKRM;Kremmen;8012096
AKM;Krempe;8003430
AKHD;Kremperheide;8003431
LKNZ;Krensitz;8012097
TKN;Kressbronn;8003432
DKRO;Kretscham-Rothensehma;8012098
SKK;Kreuz Konz;8003434
KKUZ;Kreuzau Bahnhof;8007820
KKUZE;Kreuzau-Eifelstraße;8007830
KKRZ;Kreuzberg(Ahr);8003436
MKZ;Kreuzstraße;8003438
EKT;Kreuztal;8000214
ELTF;Kreuztal-Littfeld;8003716
FKRI;Kriftel;8003442
DKRP;Krippen;8012105
UKPR;Krölpa-Ranis;8012107
NK;Kronach;8003446
FKRS;Kronberg Süd;8087063
FKRO;Kronberg(Taunus);8003447
AKRH;Kronshagen;8003479
WKRP;Kronskamp;8012109
SKRO;Kronweiler;8003452
WKR;Kröpelin;8012108
KKRF;Kruft;8003455
MKRS;Krumbach(Schw)Schule;8001179
MKRB;Krumbach(Schwab);8003457
DKRU;Krumhermsdorf;8012113
LKRP;Krumpa;8012114
AKRS;Krupunder;8003460
DKU;Kubschütz;8012115
TKUC;Kuchen;8003461
UKU;Kühnhausen;8010198
LKUH;Kühren;8012117
FKWB;Külte-Wetterburg;8003467
EKUE;Künsebeck;8003469
EKNT;Küntrop;8003470
NKUE;Küps;8003472
DKUR;Kürbitz;8010040
BKI;Küstrin-Kietz;8010189
NKU;Kulmbach;8003476
WKUM;Kummerow(Stralsund);8012127
BKUM;Kummersdorf(Storkow);8012129
BPA;Kunersdorf;8012605
AKUP;Kupfermühle;8003478
RKU;Kuppenheim;8003480
DAG;Kurort Altenberg(Erzgebirge);8011019
DKJ;Kurort Jonsdorf;8012131
DKJH;Kurort Jonsdorf Hst;8012132
DKOW;Kurort Oberwiesenthal;8012134
DKOY;Kurort Oybin;8012135
DKON;Kurort Oybin-Niederdorf;8012136
DRAT;Kurort Rathen;8012138
SKUS;Kusel;8003481
AKTH;Kutenholz;8007844
MKUN;Kutzenhausen;8003483
LKYA;Kyhna;8012141
SKY;Kyllburg;8003484
WKY;Kyritz;8012142
NLB;Laaber;8003485
WLA;Laage(Meckl);8012143
MLBW;Laberweinting;8003488
RLD;Ladenburg;8003489
ELAG;Lage(Lippe);8000215
MLLF;Lagerlechfeld;8003490
RLSW;Lahr(Schwarzw);8003494
NLCK;Laineck;8003495
WLD;Lalendorf;8010199
NLAM;Lam;8007345
RLBP;Lambrecht(Pfalz);8003497
RLSH;Lambsheim;8003498
FLP;Lampertheim;8003503
SLAO;Lampertsmühle-Otterbach;8003504
BLW;Lampertswalde;8012145
WLAK;Lancken;8012146
MLDI;Landau(Isar);8003506
RLA;Landau(Pfalz)Hbf;8000216
RLAD;Landau(Pfalz)Süd;8003507
RLW;Landau(Pfalz)West;8003508
LLBG;Landsberg(b. Halle/Saale);8012147
LLAS;Landsberg(b. Halle/Saale) Süd;8012148
MLLS;Landsberg(L)Schule;8005389
MLL;Landsberg(Lech);8003512
MLA;Landshut(Bay)Hbf;8000217
MLAS;Landshut(Bay)Süd;8003514
SLD;Landstuhl;8003515
SLWR;Landsweiler-Reden;8003516
FLGS;Lang Göns;8003520
NLG;Langdorf;8003521
DLAB;Langebrück(Sachs);8012150
ALAL;Langeln(Holst);8007137
HLNG;Langelsheim;8003522
FLG;Langen(Hess);8003523
TLR;Langenargen;8003524
TLL;Langenau(Württ);8003525
MLB;Langenbach(Oberbay);8003528
RLBD;Langenbrand;8003532
ULF;Langendorf;8012155
LLGS;Langeneichstädt;8012156
KLA;Langenfeld(Rhld);8003540
KLAB;Langenfeld(Rhld)-Berghausen;8003539
FLGF;Langen-Flugsicherung;8003526
HLGM;Langenhagen Mitte;8003545
HLGH;Langenhagen Pferdemarkt;8003542
HKAW;Langenhagen-Kaltenweide;8003165
FLAH;Langenhahn;8003543
ALG;Langenhorn(Schlesw);8003544
SLN;Langenlonsheim;8000585
ALGM;Langenmoor;8007065
ULAO;Langenorla Ost;8012159
ULAW;Langenorla West;8012160
NLP;Langenprozelten;8003548
FSLB;Langenselbold;8003550
LLAG;Langenstein;8012161
RLSB;Langensteinbach Bahnhof;8007013
MLNW;Langenwang(Schwab);8003551
LLWD;Langenweddingen;8012162
DLW;Langenwolmsdorf;8012163
DLWM;Langenwolmsdorf Mitte;8012164
NLZ;Langenzenn;8003552
KLAW;Langerwehe;8003553
WLG;Langhagen;8010201
NLGU;Langlau;8003554
MLQU;Langquaid(b Eggmühl);8070812
FLF;Langsdorf(Oberhess);8003558
HLGW;Langwedel;8000586
MLAW;Langweid(Lech);8003560
HLAT;Lathen;8003563
NLDF;Laubendorf;8003567
SLAU;Laubenheim(Nahe);8003568
ULCH;Laucha(Unstrut);8012167
BLH;Lauchhammer;8012169
TLH;Lauchheim;8003569
RLAU;Lauchringen;8004552
RLAC;Lauchringen West;8003562
TL;Lauda;8000221
NLK;Laudenbach am Main;8003573
RLCH;Laudenbach(Bergstr);8003571
TLC;Laudenbach(Württ);8003572
ALUB;Lauenbrück;8003576
ALAU;Lauenburg(Elbe);8003577
HLFO;Lauenförde-Beverungen;8003578
DLST;Lauenstein(Sachs);8012170
NLLW;Lauf West;8003587
NLL;Lauf(links Pegnitz);8003580
NLR;Lauf(rechts Pegnitz);8003581
NLA;Laufach;8003582
MLF;Laufen(Oberbay);8003584
RLFG;Laufenburg(Baden);8003585
RLBO;Laufenburg(Baden)Ost;8003586
TLN;Lauffen(Neckar);8003588
MLIG;Lauingen;8003589
TLM;Laupheim Stadt;8003591
TLW;Laupheim West;8003592
FLBG;Laurenburg(Lahn);8003593
ULA;Lauscha(Thür);8012171
RLHB;Lausheim-Blumegg;8070467
DLZ;Laußnitz;8012174
BLA;Lauta(Nl);8012175
RLBA;Lautenbach(Baden);8003594
DLR;Lauter(Sachs);8012176
WLAM;Lauterbach Mole;8012177
FLAU;Lauterbach(Hess)Nord;8000222
WLAU;Lauterbach(Rügen);8017345
LLSB;Lauterbach-Steinbach;8012178
SLKG;Lauterecken-Grumbach;8000547
SLCH;Lebach;8000563
SLCJ;Lebach-Jabach;8007868
HLEE;Leer(Ostfriesl);8000225
HLST;Leese-Stolzenau;8000335
ELGD;Legden;8003608
ULE;Legefeld;8012180
RLT;Legelshurst;8003609
SLE;Lehmen;8003611
DLH;Lehndorf(Altenburg);8010202
FLEH;Lehnheim;8003612
BLEN;Lehnitz;8081722
HLER;Lehrte;8000226
KLEL;Leichlingen;8003616
HLFG;Leiferde(b Gifhorn);8003617
ELEI;Leimstruth;8003621
UL;Leinefelde;8010203
TLF;Leinfelden;8003622
TLG;Leingarten;8003623
TLGM;Leingarten Mitte;8071003
TLGO;Leingarten Ost;8070157
TLGW;Leingarten West;8003624
MLEH;Leipheim;8003627
LSTG;Leipzig Allee-Center;8013070
LACF;Leipzig Anger-Crottendorf;8010008
LLB;Leipzig Bayerischer Bahnhof;8012184
LCZ;Leipzig Coppiplatz;8080840
LGRA;Leipzig Grünauer Allee;8011771
LL;Leipzig Hbf;8010205
LL  T;Leipzig Hbf (tief);8098205
LKRS;Leipzig Karlsruher Str;8010186
LLMK;Leipzig Markt;8012186
LMDR;Leipzig MDR;8012187
LNW;Leipzig Messe;8012478
LMIA;Leipzig Miltitzer Allee;8012344
LLN;Leipzig Nord;8012196
LSEL;Leipzig Olbrichtstraße;8012181
LSVS;Leipzig Slevogtstraße;8012204
LLVD;Leipzig Völkerschlachtdenkmal;8012343
LLWP;Leipzig Wilhelm-Leuschner-Platz;8012202
LFLU;Leipzig/Halle Flughafen;8012183
LLC;Leipzig-Connewitz;8010206
LLG;Leipzig-Gohlis;8012188
LLH;Leipzig-Heiterblick;8012190
LHSN;Leipzig-Holzhausen;8011913
LLK;Leipzig-Knauthain;8012192
LLEL;Leipzig-Leutzsch;8010207
LLWZ;Leipzig-Liebertwolkwitz;8012228
LLIN;Leipzig-Lindenau;8012236
LLA;Leipzig-Lützschena;8012285
LMIZ;Leipzig-Miltitz;8012355
LLMH;Leipzig-Möckern;8012193
LMLK;Leipzig-Mölkau;8012375
LLPD;Leipzig-Paunsdorf;8010208
LLP;Leipzig-Plagwitz;8010209
LRMF;Leipzig-Rückmarsdorf;8012817
LSEH;Leipzig-Sellerhausen;8080930
LLST;Leipzig-Stötteritz;8012194
LLT;Leipzig-Thekla;8012195
LLW H;Leipzig-Wahren;8012197
DLS;Leisnig;8012198
ULL;Leißling;8012199
ALE;Leitstade;8003628
ELBK;Lembeck;8003630
HLMF;Lemförde;8003632
ELGO;Lemgo;8003633
ELGL;Lemgo-Lüttfeld;8003634
HLEM;Lemmie;8003635
ELSN;Lendringsen;8003638
HBST;Lengede-Broistedt;8001188
DRAU;Lengefeld-Rauenstein;8012201
DLFD;Lengenfeld(Vogtl);8012203
MLWG;Lengenwang;8003639
ELEN;Lengerich(Westf);8003640
MLG;Lenggries;8003643
HLGL;Lenglern;8003644
EA;Lennestadt-Altenhundem;8000532
EGVB;Lennestadt-Grevenbrück;8002370
EMEG;Lennestadt-Meggen;8003939
ALS;Lensahn;8003649
ALFD;Lentföhrden;8007056
TLE;Leonberg;8003652
RLEO;Leopoldshafen Leopoldstr.;8007174
ELEO;Leopoldstal;8003655
HLED;Leschede;8003656
ELE;Letmathe;8000227
ELED;Letmathe Dechenhöhle;8003657
BLTS;Letschin;8012205
ELET;Lette(Kr Coesfeld);8003658
HLT;Letter;8003659
ULBN;Leubingen;8012207
KLEU;Leubsdorf(Rhein);8003660
DLEU;Leubsdorf(Sachs);8012208
FBFS;Leun/Braunfels;8001132
LLWN;Leuna Werke Nord;8012211
LLWS;Leuna Werke Süd;8012212
ULEU;Leutenberg;8012213
MLSH;Leuterschach;8003663
KLET;Leutesdorf(Rhein);8003665
BLE;Leuthen(Cottbus);8012215
TLK;Leutkirch;8000336
KBAY;Leverkusen Chempark;8000832
KLMH;Leverkusen Mitte;8006713
KLK;Leverkusen-Küppersteg;8003668
KLRH;Leverkusen-Rheindorf;8003672
KLS;Leverkusen-Schlebusch;8003669
FLI;Lich(Oberhess);8003673
DLIG;Lichtenberg(Erzgeb);8012220
NLF;Lichtenfels;8000228
ULIH;Lichtenhain(a d Bergbahn);8012222
DLTSS;Lichtenstein Ernst-Schneller-Siedlung;8017404
DLGL;Lichtenstein Gewerbegebiet;8017405
DLTSH;Lichtenstein Hartensteiner Straße;8017406
DLTS;Lichtenstein(Sachs);8012223
DLI;Lichtentanne(Sachs);8012224
ULIT;Lichtentanne(Thür);8012225
NLH;Lichtenthal;8003676
WLBT;Liebenthal(Prignitz);8012226
FLIE;Lieblos;8003681
FLDB;Liederbach;8007159
FLDS;Liederbach-Süd;8070041
WLI;Lietzow(Rügen);8010210
SLB;Limbach(b Homburg,Saar);8003684
DLIM;Limbach(Vogtl);8012231
FLIS;Limburg Süd;8003680
FL;Limburg(Lahn);8000229
RLI;Limburgerhof;8003687
DLM;Limmritz(Sachs);8012232
LLI;Linda(Elster);8012233
RLID;Lindach;8003690
MLI;Lindau Hbf;8000230
MLIA;Lindau-Aeschach;8003692
BLNG;Lindenberg(Mark);8012237
FLHN;Lindenholzhausen;8003696
KLD;Lindern;8003697
HLH;Lindhorst(Schaumb-Lippe);8003699
WLDW;Lindow(Mark);8012239
HLWL;Lindwedel;8003700
HLIG;Lingen(Ems);8003701
RLF;Lingenfeld;8003702
RLING;Linkenheim Rathaus;8079018
KLIN;Linnich Bhf;8007803
KLIT;Linnich-Tetz;8007806
HLBU;Linsburg;8003705
TLSH;Linsenhofen;8007447
KLI;Linz(Rhein);8003708
ELPP;Lippstadt;8000571
FLIH;Lispenhausen;8003711
KLIS;Lissendorf;8003713
ELIS;Listerscheid;8003715
DL;Löbau(Sachs);8010212
LLO;Lobstädt;8012241
RLOE;Löcherberg;8003721
MLCH;Lochham;8003720
WLK;Löcknitz;8010213
HLOD;Lödingsen;8003722
SLF;Löf;8003723
RLGN;Löffingen;8003724
NLOR;Lohgarten-Roth;8003734
MLH;Lohhof;8003735
DLO;Lohmen;8012249
FLOE;Löhnberg;8003726
HLON;Lohne(Oldb);8003738
HL;Löhne(Westf);8000233
SLOH;Lohnweiler;8003739
NLO;Lohr Bahnhof;8003740
ULHO;Loitsch-Hohenleuben;8012252
FLOL;Lollar;8000234
TLON;Lonsee;8003748
MLOH;Loppenhausen;8003749
FLOR;Lorch(Rhein);8003751
TLO;Lorch(Württ);8003752
FLON;Lorchhausen;8003753
RLRD;Lörrach Dammstraße;8003736
RLR;Lörrach Hbf;8003729
RLRS;Lörrach Museum/Burghof;8003737
RLRW;Lörrach Schwarzwaldstraße;8003743
RBRM;Lörrach-Brombach/Hauingen;8001191
RHAG;Lörrach-Haagen/Messe;8002489
RLST;Lörrach-Stetten;8003730
FLB;Lorsbach;8003754
FLO;Lorsch;8003755
RLFB;Lörzenbach-Fahrenbach;8003731
RLOS;Loßburg-Rodt;8003758
DLN;Lößnitz ob Bf;8012245
DLNU;Lößnitz unt Bf;8012246
DLOE;Lößnitzgrund;8012247
BLOS;Lottschesee;8012255
KLO;Lövenich;8003732
WLO;Löwenberg(Mark);8010214
TLOE;Löwental;8003733
HLOX;Loxstedt;8003760
BLU;Lubolz;8012257
BSNZ;Luckaitztal;8012897
BUK;Luckau-Uckro;8010353
LLUC;Luckenau;8012259
BLD;Luckenwalde;8012260
NLHM;Ludersheim;8003762
FFL;Ludwigsau-Friedlos;8002103
TLU;Ludwigsburg;8000235
NLS;Ludwigschorgast;8003763
BLF;Ludwigsfelde;8010215
BSTH;Ludwigsfelde-Struveshof;8012253
RLU;Ludwigshafen(Bodensee);8003764
RL;Ludwigshafen(Rh)Hbf;8000236
RLBM;Ludwigshafen(Rhein) BASF Mitte;8000308
RLBN;Ludwigshafen(Rhein) BASF Nord;8087060
RLBS;Ludwigshafen(Rhein) BASF Süd;8002056
RLSM;Ludwigshafen(Rhein) Mitte;8003759
RLUM;Ludwigshafen-Mundenheim;8003765
RLO;Ludwigshafen-Oggersheim;8003766
RLUR;Ludwigshafen-Rheingönheim;8003767
NLUD;Ludwigshöhe;8003768
WL;Ludwigslust;8010216
NLUS;Ludwigsstadt;8003770
NLT;Ludwigsthal;8003771
HLBB;Lübbecke(Westf);8003772
BLB;Lübben(Spreewald);8010217
BLN;Lübbenau(Spreewald);8010220
HLBR;Lübberstedt;8003773
ALB;Lübeck Flughafen;8003781
AL;Lübeck Hbf;8000237
ALHS;Lübeck Hochschulstadtteil;8003785
ALSJ;Lübeck St Jürgen;8003774
ALD A;Lübeck-Dänischburg IKEA;8003786
ALKR;Lübeck-Kücknitz;8003776
ALTK;Lübeck-Travem. Skandinavienkai;8006704
ALTH;Lübeck-Travemünde Hafen;8003777
ALTS;Lübeck-Travemünde Strand;8003778
WLOW;Lüblow(Meckl);8012262
LLBS;Lübs(Magdeburg);8012263
WLST;Lübstorf;8012264
HLN;Lüchtringen;8003780
ELS;Lüdenscheid;8003782
WLF;Lüdersdorf(Meckl);8012268
ELDH;Lüdinghausen;8003783
HLUE;Lügde;8003784
ALBG;Lüneburg;8000238
ELUE;Lünen Hbf;8000239
ELRN;Lünern;8003788
WLW;Lüssow(Meckl);8012269
FLUE;Lütter;8003790
ELUZ;Lützel;8003791
WLTW;Lützow;8012274
NLU;Luhe;8003794
NLW;Luhe-Wildenau;8003795
SLU;Luisenthal(Saar);8003796
ALU;Lunden;8003798
HLUN;Lunestedt;8003799
LEL;Lutherstadt Eisleben;8012279
LWET;Lutherstadt Wittenb. Altstadt;8012280
LW;Lutherstadt Wittenberg;8010222
LWND;Lutherstadt Wittenberg-Labetz;8013275
LWP;Lutherstadt Wittenb-Piesteritz;8012282
HLTT;Lutten;8003800
ELUT;Lutum;8003804
AMSB;Maasbüll(b Niebüll);8079021
LMAC;Machern(Sachs);8012284
LMGH;Magdeburg Hasselbachplatz;8080660
LM;Magdeburg Hbf;8010224
LMHR;Magdeburg Herrenkrug;8013455
LMTW;Magdeburg SKET Industriepark;8013485
LMSO;Magdeburg Südost;8012287
LMB;Magdeburg-Buckau;8013456
LMGE;Magdeburg-Eichenweiler;8012289
LMN;Magdeburg-Neustadt;8010226
LMRH;Magdeburg-Rothensee;8010086
LMSA;Magdeburg-Salbke;8012291
LMS;Magdeburg-Sudenburg;8012292
LMAE;Mägdesprung;8017015
TMGK;Mägerkingen;8070480
TMAG;Magstadt;8003807
BMAH;Mahlow;8080970
LMW;Mahlwinkel;8012295
TMAI;Maichingen;8003808
TMIN;Maichingen Nord;8003834
RMKI;Maikammer-Kirrweiler;8003809
FMAS;Mainaschaff;8003810
FZH;Mainhausen Zellhausen;8006646
NML;Mainleus;8003813
NMRH;Mainroth;8003814
FHD;Maintal Ost;8002877
FBMR;Maintal West;8000996
FMZ;Mainz Hbf;8000240
FMN;Mainz Nord;8003815
FMS;Mainz Römisches Theater;8003816
FMB;Mainz-Bischofsheim;8000241
FMGO;Mainz-Gonsenheim;8003817
FMG;Mainz-Gustavsburg;8003818
FMK;Mainz-Kastel;8000615
FML;Mainz-Laubenheim;8003819
FMMB;Mainz-Marienborn;8003820
FMM;Mainz-Mombach;8003821
MMA;Maisach;8003824
WMA;Malchin;8010227
MMAG;Malching(Oberbay);8003828
MMD;Mallersdorf;8003830
TMAL;Malmsheim;8003831
RMS;Malsch;8003832
RMSU;Malsch Süd;8003833
FMFH;Malsfeld;8000243
FBEF;Malsfeld-Beiseförth;8000859
DMAL;Malter;8012298
MMAM;Mammendorf;8004204
FMAN;Mandern;8003836
UMCH;Manebach;8012299
NMDF;Manndorf;8003839
RMSM;Mannheim ARENA/Maimarkt;8003841
RMHH;Mannheim Handelshafen;8006508
RM;Mannheim Hbf;8000244
RMF;Mannheim-Friedrichsfeld;8000631
RMFS;Mannheim-Friedrichsfeld Süd;8003842
RMKL;Mannheim-Käfertal;8003843
RMLB;Mannheim-Luzenberg;8006509
